gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
Y48G8AR.1,grh-1,1,0
Y48G8AR.7,Y48G8AR.7,0,0
Y48G8AR.4,Y48G8AR.4,0,0
Y48G8AR.2,Y48G8AR.2,0,0
Y48G8AR.3,Y48G8AR.3,0,1
K12C11.4,dapk-1,6,5
K12C11.3,K12C11.3,0,0
K12C11.6,K12C11.6,1,4
Y92H12BL.1,Y92H12BL.1,10,15
Y92H12BL.5,Y92H12BL.5,0,0
Y92H12BL.4,Y92H12BL.4,0,0
Y92H12BL.2,Y92H12BL.2,0,0
Y92H12BM.1,Y92H12BM.1,2,1
Y92H12BR.7,Y92H12BR.7,5,6
Y92H12BR.6,set-29,10,5
Y92H12BR.2,Y92H12BR.2,0,0
Y92H12BR.3,Y92H12BR.3,87,75
Y92H12BR.4,Y92H12BR.4,0,0
Y92H12BR.8,mrpl-15,29,24
F37F2.2,F37F2.2,25,40
F47G6.6,F47G6.6,0,0
F47G6.4,spe-15,92,117
F37F2.3,gst-25,0,0
F47G6.3,F47G6.3,45,34
F47G6.2,acs-16,0,0
F47G6.1,dyb-1,4,1
Y92H12A.5,Y92H12A.5,69,41
Y92H12A.4,Y92H12A.4,34,30
Y92H12A.3,Y92H12A.3,14,11
Y92H12A.2,Y92H12A.2,34,27
Y92H12A.1,src-1,8,9
Y73E7A.3,Y73E7A.3,7,12
Y73E7A.4,cpx-1,0,0
Y73E7A.5,Y73E7A.5,1,0
Y73E7A.2,Y73E7A.2,18,19
Y73E7A.6,Y73E7A.6,0,0
Y73E7A.9,adpr-1,24,22
Y73E7A.7,bre-4,0,0
Y73E7A.1,Y73E7A.1,0,0
Y73E7A.8,Y73E7A.8,0,0
Y71G12B.20,mab-20,10,3
Y71G12B.18,Y71G12B.18,0,0
Y71G12B.21,pqn-88,4,5
Y71G12B.33,Y71G12B.33,3,6
Y71G12B.22,Y71G12B.22,0,0
Y71G12B.17,Y71G12B.17,11,13
Y71G12B.23,Y71G12B.23,1,0
Y71G12B.35,Y71G12B.35,1,5
Y71G12B.16,drag-1,2,2
Y71G12B.31,Y71G12B.31,1,0
Y71G12B.15,ubc-3,0,0
Y71G12B.13,Y71G12B.13,0,0
Y71G12B.12,atg-5,28,27
Y71G12B.11,Y71G12B.11,16,34
Y71G12B.24,mppa-1,51,48
Y71G12B.10,Y71G12B.10,34,41
Y71G12B.9,lin-65,38,27
Y71G12B.8,Y71G12B.8,1,1
Y71G12B.26,Y71G12B.26,0,0
Y71G12B.7,Y71G12B.7,0,0
Y71G12B.6,Y71G12B.6,0,0
Y71G12B.27,Y71G12B.27,0,0
Y71G12B.5,Y71G12B.5,13,6
Y71G12B.38,Y71G12B.38,3,1
Y71G12B.4,pghm-1,6,7
Y71G12B.3,Y71G12B.3,19,22
Y71G12B.32,Y71G12B.32,0,0
Y71G12B.2,Y71G12B.2,0,0
Y71G12B.30,Y71G12B.30,0,0
Y71G12B.1,Y71G12B.1,62,52
Y71G12B.28,Y71G12B.28,1,0
M01D7.7,egl-30,1,2
M01D7.6,emr-1,140,127
M01D7.5,nlp-12,0,0
M01D7.4,tag-96,1,6
M01D7.9,M01D7.9,1,0
M01D7.1,M01D7.1,0,0
M01D7.2,scm-1,17,9
Y71G12A.3,tub-2,14,17
Y71G12A.4,Y71G12A.4,0,0
Y71G12A.2,Y71G12A.2,26,30
Y51F10.7,Y51F10.7,102,110
Y51F10.5,hex-4,42,46
Y51F10.4,Y51F10.4,31,29
Y51F10.10,Y51F10.10,28,31
Y51F10.11,Y51F10.11,0,0
Y51F10.3,Y51F10.3,52,51
Y51F10.12,Y51F10.12,1,0
Y51F10.2,Y51F10.2,99,77
Y20F4.3,gap-3,3,8
Y20F4.2,crtc-1,6,1
Y20F4.4,Y20F4.4,16,12
Y20F4.5,Y20F4.5,1,1
Y37E3.1,Y37E3.1,23,15
Y37E3.3,rpb-10,59,66
Y37E3.5,arl-13,0,2
Y37E3.8,Y37E3.8,2701,2647
Y37E3.10,Y37E3.10,126,120
Y37E3.11,Y37E3.11,69,60
Y37E3.29,Y37E3.29,0,0
Y37E3.13,Y37E3.13,3,3
Y37E3.15,npp-13,77,52
Y37E3.19,Y37E3.19,3,3
Y37E3.16,fpn-1.1,11,14
Y37E3.17,Y37E3.17,1,0
Y37E3.23,Y37E3.23,0,0
W03F11.6,afd-1,16,27
W03F11.5,W03F11.5,0,0
W03F11.2,gcy-17,0,0
W03F11.3,dct-9,11,13
W03F11.4,W03F11.4,12,34
F12B6.3,lgc-51,0,0
F12B6.2,F12B6.2,4,6
F12B6.1,abt-2,12,10
Y39G10AL.1,Y39G10AL.1,0,3
Y39G10AL.3,cdk-7,31,44
Y39G10AR.11,Y39G10AR.11,21,18
Y39G10AR.12,tpxl-1,117,129
Y39G10AR.10,epg-2,19,12
Y39G10AR.13,icp-1,20,15
Y39G10AR.9,Y39G10AR.9,0,0
Y39G10AR.21,Y39G10AR.21,22,17
Y39G10AR.20,Y39G10AR.20,41,39
Y39G10AR.8,Y39G10AR.8,75,59
Y39G10AR.30,Y39G10AR.30,2,3
Y39G10AR.7,Y39G10AR.7,20,10
Y39G10AR.14,mcm-4,87,158
Y39G10AR.15,Y39G10AR.15,5,7
Y39G10AR.22,srbc-64,0,0
Y39G10AR.16,Y39G10AR.16,114,18
Y39G10AR.6,ugt-31,18,9
Y39G10AR.5,zeel-1,0,0
Y39G10AR.25,peel-1,2,0
Y39G10AR.3,nekl-1,2,2
Y39G10AR.31,Y39G10AR.31,0,0
Y39G10AR.27,Y39G10AR.27,0,0
Y39G10AR.17,sydn-1,1,4
Y39G10AR.18,Y39G10AR.18,61,54
Y39G10AR.2,zwl-1,32,37
F23C8.13,F23C8.13,2,2
F23C8.5,F23C8.5,153,170
F23C8.6,F23C8.6,0,0
F23C8.7,F23C8.7,6,5
F23C8.8,F23C8.8,9,6
F23C8.9,F23C8.9,0,0
F23C8.4,ubxn-1,39,19
F23C8.3,F23C8.3,4,7
F23C8.1,F23C8.1,4,7
F23C8.11,F23C8.11,0,0
T16H5.1,inx-19,0,0
Y74C10AL.2,Y74C10AL.2,0,0
Y74C10AR.3,abtm-1,22,28
Y74C10AR.1,eif-3.I,79,57
Y23H5B.6,Y23H5B.6,112,91
Y23H5B.5,Y23H5B.5,88,78
Y23H5B.7,Y23H5B.7,0,0
Y23H5B.4,dmsr-2,3,1
Y23H5B.3,Y23H5B.3,1,1
Y23H5B.8,Y23H5B.8,0,0
Y23H5B.2,Y23H5B.2,8,43
Y23H5B.9,nspd-8,0,45
Y23H5B.1,Y23H5B.1,2,1
Y23H5B.12,Y23H5B.12,5,3
C55C2.4,C55C2.4,9,19
C55C2.3,C55C2.3,8,5
C55C2.2,ssp-19,125,400
C55C2.1,scrt-1,0,0
C55C2.5,aat-5,8,2
K07A3.1,fbp-1,2,1
K07A3.2,ptr-12,6,6
K07A3.3,K07A3.3,29,31
Y23H5A.5,ctn-1,3,2
Y23H5A.4,Y23H5A.4,18,14
Y23H5A.3,Y23H5A.3,19,30
Y23H5A.2,Y23H5A.2,6,7
Y23H5A.7,cars-1,204,218
Y23H5A.8,Y23H5A.8,0,0
F40E3.7,F40E3.7,0,0
F40E3.3,F40E3.3,0,0
F40E3.2,mage-1,1,0
F40E3.5,F40E3.5,9,8
F40E3.6,F40E3.6,0,0
F32B5.6,F32B5.6,20,15
F32B5.7,F32B5.7,4,5
F32B5.8,cpz-1,1,1
F32B5.3,F32B5.3,3,16
F32B5.2,F32B5.2,0,1
F32B5.1,F32B5.1,87,136
Y71F9B.5,lin-17,3,4
Y71F9B.16,dnj-30,26,28
Y71F9B.6,Y71F9B.6,7,6
Y71F9B.4,snr-7,1,3
Y71F9B.3,yop-1,152,149
Y71F9B.2,Y71F9B.2,16,24
Y71F9B.8,lron-11,2,6
Y71F9B.7,plk-2,297,381
Y71F9B.9,Y71F9B.9,4,7
Y71F9B.10,sop-3,92,105
Y71F9B.13,Y71F9B.13,0,18
Y71F9B.14,Y71F9B.14,4,7
W03D8.9,W03D8.9,264,233
W03D8.10,W03D8.10,132,20
W03D8.1,W03D8.1,9,4
W03D8.8,W03D8.8,0,0
W03D8.7,W03D8.7,1,1
W03D8.2,W03D8.2,28,40
W03D8.12,W03D8.12,1,0
W03D8.6,itx-1,56,55
W03D8.5,W03D8.5,10,25
W03D8.11,W03D8.11,0,0
W03D8.3,W03D8.3,5,8
W10C8.2,pop-1,15,15
W10C8.1,ccb-2,0,0
W10C8.4,W10C8.4,0,0
W10C8.5,W10C8.5,177,532
W10C8.6,W10C8.6,0,1
Y71F9AL.11,Y71F9AL.11,0,0
Y71F9AL.10,Y71F9AL.10,6,7
Y71F9AL.12,Y71F9AL.12,92,91
Y71F9AL.9,Y71F9AL.9,0,0
Y71F9AL.8,Y71F9AL.8,6,5
Y71F9AL.14,dnc-5,16,18
Y71F9AL.16,arx-1,36,36
Y71F9AL.6,Y71F9AL.6,0,0
Y71F9AL.17,Y71F9AL.17,243,252
Y71F9AL.5,gst-43,0,0
Y71F9AL.4,Y71F9AL.4,3,28
Y71F9AL.18,pme-1,99,94
Y71F9AL.2,Y71F9AL.2,15,4
Y71F9AL.1,Y71F9AL.1,3,1
Y71F9AM.6,trap-1,198,202
Y71F9AM.5,nxt-1,1,2
Y71F9AM.4,cogc-3,37,41
Y71F9AM.8,Y71F9AM.8,0,0
Y71F9AR.1,bam-2,27,21
Y71F9AR.4,Y71F9AR.4,8,9
Y71F9AR.2,Y71F9AR.2,1,2
Y71F9AR.3,Y71F9AR.3,7,9
Y54E10BL.4,dnj-28,37,37
Y54E10BL.5,nduf-5,8,11
Y54E10BL.3,Y54E10BL.3,0,0
Y54E10BL.6,mek-2,36,27
Y54E10BL.8,Y54E10BL.8,0,1
Y54E10BL.2,col-48,1,2
Y54E10BL.1,Y54E10BL.1,0,0
Y54E10BR.4,Y54E10BR.4,56,70
Y54E10BR.3,Y54E10BR.3,0,0
Y54E10BR.5,Y54E10BR.5,0,0
Y54E10BR.6,rpb-7,133,134
Y54E10BR.7,mod-5,8,5
Y54E10BR.8,ztf-23,45,23
Y54E10BR.1,Y54E10BR.1,1,0
M01B12.4,M01B12.4,122,135
M01B12.5,riok-1,18,13
C45E1.7,C45E1.7,0,0
C45E1.1,nhr-64,9,4
C45E1.5,C45E1.5,1,1
C45E1.4,C45E1.4,0,0
K09H9.3,col-49,0,0
K09H9.8,K09H9.8,0,0
K09H9.5,K09H9.5,7,3
K09H9.6,lpd-6,16,14
K09H9.2,K09H9.2,0,0
K09H9.7,K09H9.7,10,7
K09H9.1,K09H9.1,0,0
Y54E10A.9,vbh-1,396,365
Y54E10A.7,mrpl-17,1,0
Y54E10A.6,Y54E10A.6,51,45
Y54E10A.5,dnc-6,0,0
Y54E10A.10,Y54E10A.10,43,40
Y54E10A.11,Y54E10A.11,107,122
Y54E10A.12,Y54E10A.12,46,47
Y54E10A.13,Y54E10A.13,0,0
Y54E10A.17,Y54E10A.17,25,16
Y54E10A.4,fog-1,4,5
Y54E10A.14,rom-5,10,11
Y54E10A.15,cdt-1,11,11
Y54E10A.3,Y54E10A.3,2,8
Y54E10A.2,cogc-1,13,10
Y54E10A.16,mab-31,15,20
Y44E3B.2,tyr-5,1,0
Y44E3B.1,zip-4,0,0
W01B11.3,nol-5,390,361
W01B11.5,pqn-72,2,4
W01B11.2,sulp-6,8,9
W01B11.6,W01B11.6,1,0
W01B11.1,W01B11.1,5,8
Y44E3A.2,ace-2,0,0
Y44E3A.4,Y44E3A.4,0,0
Y44E3A.1,Y44E3A.1,0,1
Y44E3A.6,Y44E3A.6,47,40
W05F2.7,W05F2.7,1,2
W05F2.2,W05F2.2,0,0
W05F2.3,W05F2.3,0,0
W05F2.6,W05F2.6,53,67
W05F2.5,fbxa-203,6,7
W05F2.4,W05F2.4,6,4
K03E5.3,cdk-2,21,12
K03E5.2,K03E5.2,0,0
K03E5.1,K03E5.1,0,0
Y47G6A.12,sep-1,93,75
Y47G6A.28,tag-63,78,86
Y47G6A.13,Y47G6A.13,11,13
Y47G6A.11,msh-6,112,127
Y47G6A.14,Y47G6A.14,5,1
Y47G6A.10,spg-7,33,36
Y47G6A.15,Y47G6A.15,2,0
Y47G6A.9,Y47G6A.9,1,0
Y47G6A.8,crn-1,0,0
Y47G6A.17,Y47G6A.17,0,0
Y47G6A.7,Y47G6A.7,0,1
Y47G6A.18,Y47G6A.18,30,24
Y47G6A.6,pcaf-1,13,7
Y47G6A.19,Y47G6A.19,17,9
Y47G6A.30,Y47G6A.30,0,2
Y47G6A.5,Y47G6A.5,3,2
Y47G6A.20,rnp-6,47,51
Y47G6A.4,Y47G6A.4,8,8
Y47G6A.21,Y47G6A.21,7,4
Y47G6A.34,Y47G6A.34,0,0
Y47G6A.27,Y47G6A.27,2,0
Y47G6A.22,Y47G6A.22,25,19
Y47G6A.23,lpd-3,57,51
Y47G6A.29,Y47G6A.29,36,42
Y47G6A.3,Y47G6A.3,15,13
Y47G6A.31,Y47G6A.31,0,2
Y47G6A.25,Y47G6A.25,41,38
Y47G6A.2,inx-22,29,28
Y47G6A.1,inx-21,22,18
Y47G6A.32,Y47G6A.32,0,0
T28F2.3,cah-6,0,1
T28F2.4,jmjc-1,2,0
T28F2.1,T28F2.1,0,1
T28F2.5,ccb-1,3,5
T28F2.6,col-50,0,0
T28F2.8,col-51,0,0
T28F2.7,T28F2.7,2,4
D1037.2,smp-2,0,2
D1037.4,rab-8,0,0
D1037.1,D1037.1,9,7
D1037.5,D1037.5,0,0
H26D21.2,msh-2,26,21
F21A9.1,F21A9.1,0,0
T12F5.4,lin-59,8,11
T12F5.3,glh-4,6,31
T12F5.5,larp-5,0,0
Y8G1A.1,math-46,0,0
Y8G1A.3,Y8G1A.3,0,0
Y8G1A.2,inx-13,21,15
ZK770.3,inx-12,0,0
ZK770.1,asic-1,0,0
C32E8.8,ptr-2,1,1
C32E8.9,C32E8.9,0,0
C32E8.10,unc-11,38,34
C32E8.11,ubr-1,16,18
F53F10.5,npp-11,0,1
F53F10.7,F53F10.7,0,1
F53F10.4,unc-108,188,146
F53F10.8,F53F10.8,6,4
F53F10.2,F53F10.2,142,148
F53F10.1,F53F10.1,0,0
T03F1.5,gsp-4,146,141
T03F1.6,T03F1.6,1,3
T03F1.7,T03F1.7,0,0
T03F1.8,guk-1,0,0
T03F1.9,hcp-4,34,39
T03F1.2,coq-4,2,11
C50F2.3,C50F2.3,15,14
C50F2.2,C50F2.2,0,0
C50F2.4,C50F2.4,0,0
C50F2.1,C50F2.1,0,0
C50F2.8,C50F2.8,0,0
T20F5.6,T20F5.6,3,3
T21E3.2,T21E3.2,10,3
T21E3.1,egg-4,30,152
T21E3.3,lrp-2,7,11
F47B3.3,F47B3.3,0,0
F47B3.6,F47B3.6,0,1
F28H1.3,aars-2,58,54
F55C7.7,unc-73,7,7
C09D1.1,unc-89,48,57
C24G7.4,C24G7.4,1,3
C24G7.2,acd-1,0,0
C24G7.1,C24G7.1,0,0
H31G24.4,cyb-2.2,248,179
H31G24.3,H31G24.3,17,16
E01A2.3,lin-44,0,0
E01A2.4,E01A2.4,51,63
E01A2.2,E01A2.2,53,51
E01A2.5,E01A2.5,0,0
E01A2.6,E01A2.6,49,54
E01A2.1,E01A2.1,0,0
E01A2.7,E01A2.7,0,0
E01A2.10,E01A2.10,20,14
R12E2.8,R12E2.8,0,0
R12E2.9,inx-15,19,11
R12E2.5,inx-16,9,7
R12E2.4,inx-17,7,4
R12E2.10,egg-5,83,116
R12E2.11,R12E2.11,0,0
R12E2.12,mrps-6,14,13
R12E2.3,rpn-8,0,0
R12E2.2,R12E2.2,128,133
R12E2.1,R12E2.1,15,11
C18E3.7,ppw-1,213,82
C18E3.6,cas-2,0,0
C18E3.5,C18E3.5,9,12
C18E3.4,C18E3.4,1,0
C18E3.3,C18E3.3,13,7
C18E3.8,hop-1,47,53
C18E3.2,swsn-2.2,13,23
C18E3.10,C18E3.10,0,0
C18E3.1,C18E3.1,0,0
C18E3.9,C18E3.9,46,41
C43E11.6,nab-1,5,9
C43E11.5,C43E11.5,38,15
C43E11.7,ndx-7,14,16
C43E11.8,exoc-7,11,7
C43E11.4,tufm-2,22,26
C43E11.11,cogc-5,7,9
C43E11.3,met-1,57,32
C43E11.2,mus-81,45,48
C43E11.10,cdc-6,34,33
C43E11.1,acin-1,31,26
Y47D9A.3,Y47D9A.3,0,1
Y47D9A.2,scpl-3,0,0
Y47D9A.1,Y47D9A.1,24,14
ZK973.6,anc-1,7,6
ZK973.3,pdp-1,0,0
ZK973.9,ZK973.9,0,0
ZK973.10,lpd-5,0,0
ZK973.2,cec-10,31,15
ZK973.1,ZK973.1,103,106
T21E12.4,dhc-1,110,93
T21E12.3,T21E12.3,0,0
T21E12.2,T21E12.2,0,0
C11D9.1,cgef-2,0,0
C41D11.3,C41D11.3,13,14
C41D11.4,C41D11.4,0,0
C41D11.2,eif-3.H,39,26
C41D11.8,cps-6,29,40
C41D11.9,C41D11.9,36,54
C41D11.5,C41D11.5,18,42
C41D11.7,eri-7,11,4
C41D11.1,eri-6,21,21
C41D11.6,C41D11.6,2,3
T01A4.1,gcy-28,85,80
Y119C1B.4,mrpl-19,31,38
Y119C1B.5,Y119C1B.5,0,0
Y119C1B.6,Y119C1B.6,2,1
Y119C1B.12,Y119C1B.12,0,0
Y119C1B.8,bet-1,73,82
Y119C1B.9,Y119C1B.9,5,8
Y119C1B.3,Y119C1B.3,0,0
Y119C1B.10,Y119C1B.10,6,4
D1007.15,D1007.15,4,10
D1007.14,pqn-24,4,4
D1007.13,D1007.13,0,0
D1007.1,ceh-17,0,0
D1007.2,col-52,0,0
D1007.3,D1007.3,1,0
D1007.18,D1007.18,0,0
D1007.5,D1007.5,21,22
D1007.10,D1007.10,4,13
D1007.9,D1007.9,0,0
D1007.7,nrd-1,47,41
C44E4.5,C44E4.5,0,0
C44E4.8,C44E4.8,7,1
C44E4.1,C44E4.1,4,28
C44E4.7,C44E4.7,18,17
C44E4.2,C44E4.2,0,0
C44E4.4,C44E4.4,1,1
C44E4.6,acbp-1,0,0
C44E4.3,got-2.1,51,45
Y119C1A.1,Y119C1A.1,79,68
B0041.3,B0041.3,0,0
B0041.4,rpl-4,1549,1446
B0041.8,B0041.8,130,157
B0041.5,B0041.5,1,0
B0041.6,ptps-1,2,1
B0041.2,ain-2,26,16
B0041.10,B0041.10,0,0
B0041.11,B0041.11,8,16
B0041.1,B0041.1,9,5
B0041.7,xnp-1,72,81
T04D1.3,unc-57,40,32
T04D1.2,T04D1.2,0,0
T04D1.4,chd-7,27,20
W09C3.4,W09C3.4,27,19
W09C3.3,W09C3.3,1,1
W09C3.6,gsp-3,66,75
W09C3.7,W09C3.7,4,6
W09C3.8,W09C3.8,5,9
W09C3.1,W09C3.1,12,17
C10H11.7,C10H11.7,0,0
C10H11.6,ugt-26,0,0
C10H11.5,ugt-27,0,2
C10H11.4,ugt-28,4,1
C10H11.3,ugt-25,0,0
C10H11.8,C10H11.8,0,0
C10H11.9,let-502,39,46
C10H11.12,C10H11.12,0,0
C10H11.1,viln-1,28,25
C10H11.13,C10H11.13,0,0
C10H11.10,kca-1,35,45
M04F3.3,M04F3.3,19,20
M04F3.2,M04F3.2,0,1
M04F3.4,M04F3.4,28,13
M04F3.5,M04F3.5,19,26
F54D7.4,zig-7,26,15
F54D7.3,gnrr-1,0,0
F54D7.2,F54D7.2,0,0
F57C9.6,F57C9.6,0,1
F57C9.7,F57C9.7,3,1
F57C9.5,htp-3,32,28
F57C9.4,F57C9.4,0,0
F57C9.3,F57C9.3,0,0
F57C9.2,clec-90,0,0
F57C9.1,F57C9.1,0,0
C01F4.2,rga-6,0,0
F25F8.1,F25F8.1,0,1
F21F3.1,pgal-1,41,44
F21F3.7,F21F3.7,0,0
F28B3.8,imb-1,0,0
F28B3.5,F28B3.5,2,0
F28B3.9,acl-11,0,0
F28B3.4,F28B3.4,0,0
F28B3.1,F28B3.1,0,0
F28B3.7,him-1,53,40
W03G9.8,W03G9.8,25,22
W03G9.3,W03G9.3,4,4
W03G9.9,W03G9.9,0,0
W03G9.1,snf-1,19,11
W03G9.10,W03G9.10,2,0
F54C1.5,dyf-1,0,0
F54C1.3,mes-3,1,0
F54C1.2,dom-3,9,30
F54C1.8,F54C1.8,1,5
F54C1.6,F54C1.6,0,0
F54C1.7,pat-10,999,1172
C46H11.6,C46H11.6,5,4
C46H11.4,lfe-2,0,0
C46H11.8,phat-1,0,0
C46H11.12,C46H11.12,0,0
C46H11.2,C46H11.2,3,5
C46H11.11,fhod-1,5,5
C30F8.4,kin-32,1,4
Y110A7A.15,Y110A7A.15,0,0
Y110A7A.16,elpc-1,52,54
Y110A7A.9,Y110A7A.9,0,0
Y110A7A.17,mat-1,107,105
Y110A7A.3,unc-63,0,0
Y110A7A.1,hcp-6,18,15
F56A3.1,fncm-1,0,0
C32E12.2,pde-5,0,0
C32E12.3,osr-1,0,0
C32E12.5,sem-2,0,0
C32E12.4,C32E12.4,1,1
C32E12.1,C32E12.1,36,26
B0261.4,mrpl-47,34,30
B0261.2,let-363,0,0
B0261.1,B0261.1,18,15
C01G8.2,cln-3.2,0,0
C01G8.3,dhs-1,27,28
C01G8.5,erm-1,0,0
C01G8.6,hpo-32,17,21
C01G8.9,let-526,24,22
